Item,Data Element,Type,Max Length,Format,Description,Definition,File,Min_Date,Max_Date,Record_Type
10,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value/Delinquency Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
11,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value/Delinquency Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,22
1,Record Type = 23,Character,2,,,"Government Agency and Interest Buy Down Stratification.
Not applicable to ARM pools; record is only produced only for
Buydown loans.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
6,Loan Type,Character,1,,,"This is the Federal government agency. Values are:
F = Federal Housing Administration
V = Veterans Administration
R = Rural Development
N = Native American Section 184
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
7,Buydown Status,Numeric,1,,,"Values are:
1 = Buydown Loan
2 = Not Buydown Loan
9 = Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
8,Number of Loans,Numeric,6,,,"The number of loans in the pool for the Loan Type
Value/Buydown Status Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
9,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the
Loan Type Value/Buydown Status Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
10,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Loan Type
Value/Buydown Status Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
11,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Loan Type Value/Buydown Status Value combination.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,23
1,Record Type = 24,Character,2,,,Not Available Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
6,Not Available,Numeric,2,,,"Values are:
1 = Loan to Value (LTV) Not Available
2 = Combined Loan to Value (CLTV) Not Available
3 = Debt Income Ratio Not Available
4 = Credit Score Not Available",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
7,Number of Loans,Numeric,6,,,The number of loans in the pool for the Not Available Value.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
8,% of Loans,Numeric,6,3.2,,"The percentage of the number of loans in the pool for the Not
Available Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
9,UPB,Numeric,16,13.2,,"The total Unpaid Balance (UPB) in the pool for the Not
Available Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
10,% of UPB,Numeric,6,3.2,,"The percentage of the total Unpaid Balance (UPB) in the pool
for the Not Available Value.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,24
1,Record Type = TS,Character,2,,,File Trailer Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,TS
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,TS
3,File Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,TS
4,Detail Record Count,Numeric,12,,,"Control total of the total number of SF Pool Supplemental
records in the file. This count will not include HS or TS
records.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.1 (Feb 2021 - Mar 2021).pdf,2021-02-01,2021-03-01,TS
1,Record Type = HP,Character,2,,,File Header Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,HP
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,HP
3,Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,HP
1,Record Type = PS,Character,2,,,SF Pool/Security Detail Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
2,CUSIP Number,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned by
Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
6,Issue Date,Date,8,YYYYMMDD,,The date that the pool was issued,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
7,Security Interest Rate,Numeric,6,2.3,,"The interest rate of the Ginnie Mae Security. For ARM pools this
is the rate in effect for the report period.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
8,Maturity Date,Numeric,8,YYYYMMDD,,"The date on which the final payment for the Security is
scheduled to be paid.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,PS
1,Record Type = TP,Character,2,,,File Trailer Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,TP
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,TP
3,File Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,TP
4,Detail Record Count,Numeric,8,,,"Control total of the total number of records with Record Type =
“PS” in the file.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,TP
1,Record Type = HS,Character,2,,,File Header Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,HS
2,Reporting Period,Numeric,6,YYYYMM,,The monthly reporting period for the data in the file.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,HS
3,Create Date,Date,8,YYYYMMDD,,The date that the file is produced.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,HS
1,Record Type = 01,Character,2,,,Adjustable Rate Mortgage Record; applies to ARM Pools only.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,01
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,01
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,01
4,Pool Indicator,Character,1,,,Identifies the Issue Type of the pool. Values are C or M.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,01
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,01
6,Look Back Period,Numeric,2,,,"The two-digit number of days used to establish a specific
point in time for the particular ARM Index that will be used to",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,01
1,Record Type = 02,Character,2,,,"Issuer-Level Pool Detail Record for each Issuer in the Multiple
Issuer Pool (MIP)",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
2,CUSIP Number,Character,9,,,"The unique identification number permanently assigned by the
Committee on Uniform Securities Identification Procedures
(CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
4,Pool Indicator = M,Character,1,,,"Identifies the Issue Type of the pool. Value is always M
(always M for Record Type 02 Multi Issuer Pools )",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
6,Issuer Number,Numeric,4,,,"A four-digit number which identifies the Issuer participating in
the Multiple Issuer Pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
7,Issuer Name,Character,40,,,"The name of the Issuer participating in the Multiple Issuer
Pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
8,Number of Loans in Pool,Numeric,6,,,"The total number of loans in the Multiple Issuer Pool for the
Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
9,% of Loans in Pool,Numeric,6,3.2,,"The percentage of the number of loans in the Multiple Issuer
Pool for the Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
10,Pool UPB,Numeric,16,13.2,,"The sum of the actual Unpaid Principal Balances in the
Multiple Issuer Pool for the Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
11,% of UPB in Pool,Numeric,6,3.2,,"The percentage of the Unpaid Principal Balance in the Multiple
Issuer Pool for the Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
12,WA Original Loan Size,Numeric,16,13.2,,"Weighted Average of the Original Loan Size (principal amount
of the loan) of the loans in the Multiple Issuer Pool for the
Issuer.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,02
1,Record Type = 03,Character,2,,,Pool Transfer Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.
Transfers in M pools are aggregated by selling/buying Issuers.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
6,Pool Issue Date,Date,8,YYYYMMDD,,The issue date of the pool.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
7,Transfer Type,Numeric,1,,,"The type of pool transfer. Values are:
1 = PIIT (Pool Issued for Immediate Transfer)
2 = Regular",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
8,Selling Issuer,Numeric,4,,,Unique Identifier of the Issuer selling (transferring the pool),nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
9,Buying Issuer,Numeric,4,,,Unique identifier of the Issuer buying (receiving the pool),nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
10,Number of Loans,Numeric,6,,,Total number of loans transferred in the pool,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
11,UPB of Loans,Numeric,16,13.2,,"Aggregate actual Unpaid Principal Balances of the loans
transferred in the pool.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,03
1,Record Type = 04,Character,2,,,Quartiles Record,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
6,Quartiles,Character,1,,,"Values are:
4 = Maximum (100%) Quartile
3 = 75th Percentage Quartile
2 = Median (50%) Percentage Quartile
1 = 25th Percentage Quartile
0 = Minimum (0%) Quartile",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
7,Original Loan Size,Numeric,16,13.2,,"Original Loan Size (original principal amount of the loan) for
the loans in the quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
8,Interest Rate (Coupon),Numeric,6,2.3,,Interest Rate (Coupon) of the loans in the quartile.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
9,Remaining Maturity,Numeric,3,,,"Remaining Maturity (months left before maturity) of the
loans in the quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
10,Loan Age,Numeric,3,,,Loan Age (age of loans in months) of the loans in the quartile.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
11,Original Loan Term,Numeric,3,,,"Original Loan Term (original length of loans in months) for the
loans in the quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
12,Gross Margin,Numeric,6,2.3,,"Gross Margin for the loans in the quartile. For an adjustable
rate loan, the Gross Margin is the amount added to the ARM
index for the loan to determine the loan’s interest rate.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
13,LTV,Numeric,3,,,Loan-to-Value Ratio for the loans in the quartile.,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
14,CLTV,Numeric,3,,,"The Combined Loan-to-Value Ratio of the loan for the
quartile.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,04
1,Record Type = 05,Character,2,,,Loan Type Government Insured/Guarantee Stratification,nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,05
2,CUSIP,Character,9,,,"The unique identification number permanently assigned by
the Committee on Uniform Securities Identification
Procedures (CUSIP).",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,05
3,Pool ID,Character,6,,,"The Ginnie Mae unique identifier for the pool; this is assigned
by Ginnie Mae at pool issuance.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,05
4,Pool Indicator,Character,1,,,"Identifies the Issue Type of the pool. Values are X, C, or M.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,05
5,Pool Type,Character,2,,,"The type of Ginnie Mae pool. Appendix 1 provides a listing of
pool types.",nimonSFS_MBS SF MONTHLY NEW ISSUES - POOL SUPPLEMENTAL Layout V1.2.2 (Apr 2021 - Jan 2022).pdf,2021-04-01,2022-01-01,05
